oi,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,PNGSREVA,PNGS REVA DIAMOND JEWEL L,368.3,363,368.2,331,341.15,30069867.2,87264,N, ,4003,433,331
N,EQ,POCL,PONDY OXIDES & CHEM LTD,1049.4,1027,1059,980.5,1022.9,249809386.5,246645,N, ,13691,1578,512.4
N,EQ,PODDARMENT,PODDAR PIGMENTS LIMITED,213.66,212,216.2,206.15,210.16,1138085.27,5387,N, ,220,334.8,206.15
N,EQ,POKARNA,POKARNA LIMITED,828.2,810,822,791.65,799.95,66659819,83212,N, ,3641,1358,692.6
N,EQ,POLICYBZR,PB FINTECH LIMITED,1497.1,1485,1485,1427.8,1434.4,2718932730,1887266,N, ,48904,1978,1364
N,EQ,POLYCAB,POLYCAB INDIA LIMITED,7171,7100,7100,6750,6795,4464135285,652615,N, ,83728,8722,4567
N,EQ,POLYMED,POLY MEDICURE LIMITED,1240.9,1227.2,1234,1195.6,1206.1,221535761.9,182938,N, ,16822,2937.6,1195.6
N,EQ,POLYPLEX,POLYPLEX CORPORATION LTD,852.55,841,847.75,802.05,808.95,80373176.55,98717,N, ,5292,1398,774
N,EQ,PONNIERODE,PONNIE SUGARS (ERODE) LTD,275,274.6,275,260.6,262.35,6070851.45,22943,N, ,736,368.45,252.4
N,EQ,POONAWALLA,POONAWALLA FINCORP LTD,393.6,389.9,389.9,369.2,376.2,551203120.4,1464914,N, ,31517,570.4,318
N,SM,POSITRON,POSITRON ENERGY LIMITED,128.75,123.1,125,117.5,122.6,1755345,14400,N, ,43,420,117.5
N,EQ,POWERINDIA,HITACHI ENERGY INDIA LTD,25025,24845,24970,23970,24255,3197040775,131323,N, ,28846,26325,10400
N,EQ,POWERMECH,POWER MECH PROJECTS LTD.,1994,1955,1970,1840,1856.3,214833693.7,113732,N, ,13656,3415,1804.6
N,EQ,PPAP,PPAP AUTOMOTIVE LIMITED,197.78,197.78,203.99,190,190.14,3868537.09,20131,N, ,1171,294.79,154.05
N,EQ,PPL,PRAKASH PIPES LIMITED,189.33,186,187.21,181.26,185.27,18628186.74,101185,N, ,3026,473.9,181.26
N,EQ,PPLPHARMA,PIRAMAL PHARMA LIMITED,138.35,137,137.01,132.3,133.27,481138120.9,3582231,N, ,38688,240.95,132.3
N,SM,PPSL,PICTUREPOST STUDIOS LTD,6.8,6.8,7.5,5.85,6.9,510000,75000,N, ,21,34,5.1
N,EQ,PRABHA,PRABHA ENERGY LIMITED,157.4,154.15,154.15,146.1,147.76,8841518.54,59222,N, ,916,315.9,146.1
N,EQ,PRAENG,PRAJAY ENG. SYN. LTD.,19.43,19.25,20,18,18.04,1764473.67,93706,N, ,441,33.88,17.12
N,EQ,PRAJIND,PRAJ INDUSTRIES LTD,315.15,311,322.6,306.8,311.9,1247940275,3982669,N, ,68574,588.45,273
N,EQ,PRAKASH,PRAKASH INDUSTRIES LTD,121.28,118.25,120.1,113.05,113.64,72373891.15,630548,N, ,5956,190.9,110.24
N,EQ,PRAKASHSTL,PRAKASH STEELAGE LTD,4.14,4.12,4.28,4.05,4.06,2085401.41,507147,N, ,426,7.45,3.92
N,SM,PRAMARA,PRAMARA PROMOTIONS LTD,348,349,353.8,338,342.55,43110200,124000,N, ,130,374.8,109
N,SM,PRANIK,PRANIK LOGISTICS LIMITED,48.35,46,46,45,45,291200,6400,N, ,4,92.9,40.05
N,SM,PRATHAM,PRATHAM EPC PROJECTS LTD,117.2,114,119.95,111.35,116.4,1834780,16000,N, ,35,216.8,111.35
N,EQ,PRAXIS,PRAXIS HOME RETAIL LTD,6.6,6.35,6.48,6.27,6.3,616674.9,97384,N, ,183,14.55,6.04
N,EQ,PRECAM,PRECISION CAMSHAFTS LTD.,117.45,115.69,115.7,107.1,108.69,28277900.14,253960,N, ,4283,262,107.1
N,SM,PRECISION,PRECISION METALIKS LTD,8.4,8.4,8.8,8.2,8.35,168100,20000,N, ,9,28.4,8.2
N,EQ,PRECWIRE,PRECISION WIRES INDIA LTD,302.35,298.65,303,290,291.8,166551229.4,564436,N, ,18154,356.1,118
N,EQ,PREMEXPLN,PREMIER EXPLOSIVES LTD,438,430,431.05,392.3,395.8,209482941.5,515051,N, ,15888,684,310
N,EQ,PREMIERENE,PREMIER ENERGIES LIMITED,864.75,851,875,843.9,866.55,2528788986,2931759,N, ,67033,1163.9,660
N,EQ,PREMIERPOL,PREMIER POLYFILM LTD,59.96,60,60.16,57.61,57.93,21937370.12,373007,N, ,2661,70.59,38
N,SM,PREMIUM,PREMIUM PLAST LIMITED,33.95,35.2,35.2,34,34,207600,6000,N, ,2,44.25,26.05
N,EQ,PRESTIGE,PRESTIGE ESTATE LTD,1248.2,1226,1235,1173.4,1178.6,1097780592,921668,N, ,47372,1814,1048.05
N,EQ,PRICOLLTD,PRICOL LIMITED,533.55,527,528,509,510.9,132203406.7,255984,N, ,15451,694.2,367.85
N,SM,PRIMECAB,PRIME CABLE INDUSTRIES L,74.45,74.5,74.5,70.9,72.1,5890080,81600,N, ,37,123.65,70.7
N,EQ,PRIMESECU,PRIME SECURITIES LIMITED,281.55,284.95,284.95,266,267.8,1818878.3,6737,N, ,449,325,211.02
N,EQ,PRIMO,PRIMO CHEMICALS LIMITED,18.1,18.1,18.29,16.36,16.85,4968194.42,282557,N, ,1710,31.39,16.36
N,EQ,PRINCEPIPE,PRINCE PIPES FITTINGS LTD,238.85,236,238.25,216.55,223.5,72330928.8,320165,N, ,7735,387.7,216.55
N,EQ,PRITI,PRITI INTERNATIONAL LTD,37.93,37.9,37.9,36.01,37.12,699748.5,18877,N, ,236,107.09,33.25
N,SM,PRITIKA,PRITIKA ENG COMPO LTD,53.4,50,56,46.05,49.8,1935600,38000,N, ,15,95.25,46.05
N,EQ,PRITIKAUTO,PRITIKA AUTO INDUS LTD,12.08,12.32,12.32,11.08,11.23,2621535.08,230152,N, ,1526,21.01,11.08
N,EQ,PRIVISCL,PRIVI SPECIALITY CHE LTD,2927.3,2918,2918,2830,2850.6,254317808.5,88803,N, ,10345,3440.5,1501
N,SM,PRLIND,PREMIER ROADLINES LIMITED,54,55.95,56,50,50,5320200,105000,N, ,43,114,50
N,SM,PROPEQUITY,P. E. ANALYTICS LIMITED,195,195,195,190,190,923460,4800,N, ,7,265,145
N,EQ,PROSTARM,PROSTARM INFO SYSTEMS LTD,127.91,125.99,131,124.11,129.34,86393687.56,674692,N, ,7919,253.49,108
N,EQ,PROTEAN,PROTEAN EGOV TECHNO LTD,522.2,515,518.1,490.1,493.45,223372272.8,445592,N, ,14302,1484.5,490.1
N,SM,PROV,PROVENTUS AGROCOM LIMITED,1180,1140,1180,1140,1144.9,3870480,3360,N, ,27,1425,815.1
N,EQ,PROZONER,PROZONE REALTY LIMITED,44.8,43.2,43.81,42.65,42.85,12793146.57,297458,N, ,1552,72.77,27.3
N,EQ,PRSMJOHNSN,PRISM JOHNSON LIMITED,125.03,125.5,126.05,123.51,125.01,31808153.55,254506,N, ,3902,176,114.72
N,EQ,PRUDENT,PRUDENT CORP ADV SER LTD,2236.6,2234,2234,2150,2162.2,36519292.8,16775,N, ,4743,3098,1750.05
N,EQ,PRUDMOULI,PRUDENTIAL SUGAR CORPORAT,12.1,12.7,12.7,11.5,11.78,228145.86,19036,N, ,209,50,11.4
N,EQ,PSB,PUNJAB & SIND BANK,22.96,22.77,22.77,21.11,21.51,57948644.07,2647311,N, ,9654,50.5,21.11
N,SM,PSFL,PARAMOUNT SPECIALI FORG L,25.5,24.9,24.9,23.75,24.05,914400,38000,N, ,19,58,23.75
N,EQ,PSPPROJECT,PSP PROJECTS LIMITED,651.2,637.5,648,604.05,607.8,86636828.75,140534,N, ,6097,1029.9,604.05
N,SM,PSRAJ,P S RAJ STEELS LIMITED,277,266,276,252,254.9,3070000,12000,N, ,8,318.1,122.85
N,EQ,PTC,PTC INDIA LIMITED,165.18,164,164.7,157.85,159.09,160422269.5,1004111,N, ,13310,207,143.01
N,EQ,PTCIL,PTC INDUSTRIES LIMITED,17418,17221,17221,16556,16938,298552691,17663,N, ,6970,19387,11902
N,EQ,PTL,PTL ENTERPRISES LTD,37.69,38.2,38.2,36.6,36.7,1672342.17,45291,N, ,790,47.4,36
N,SM,PULZ,PULZ ELECTRONICS LIMITED,25.5,25,25,24.95,24.95,149900,6000,N, ,2,62.9,23
N,EQ,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,1022.3,1013.7,1014.3,975,979.5,3763750.2,3794,N, ,647,1666,789.25
N,SM,PURPLEUTED,PURPLE UNITED SALES LTD,292.55,278.15,285.4,277.95,277.95,4119337.5,14750,N, ,55,587.95,126.2
N,EQ,PURVA,PURAVANKARA LIMITED,180.04,175.21,176.44,164.5,167.17,61503468.36,362214,N, ,6453,338.95,164.5
N,SM,PURVFLEXI,PURV FLEXIPACK LIMITED,41,41,41,38.95,38.95,254320,6400,N, ,5,124.95,38.95
N,SM,PUSHPA,PUSHPA JEWELLERS LIMITED,91.75,87.5,88.9,87,87.9,4022900,46000,N, ,19,148.75,81.15
N,EQ,PVP,PVP VENTURES LIMITED,25.1,25.73,26.25,24.26,24.54,6579426.97,261250,N, ,918,39.41,18.3
N,EQ,PVRINOX,PVR INOX LIMITED,986,986,993,930.4,941.9,563014531.6,586602,N, ,31233,1249.7,830
N,EQ,PVSL,POPULAR VEHICLES N SER L,85.47,85.47,88.91,83.64,87.41,6762324.92,78264,N, ,1602,163,82.41
N,EQ,PWL,PHYSICSWALLAH LIMITED,89.95,87.56,88.76,84.59,86.78,847937584.1,9837397,N, ,50260,161.99,77.72
N,EQ,PYRAMID,PYRAMID TECHNOPLAST LTD,147.2,146.89,146.89,138.19,139.42,6562744.12,46562,N, ,1308,190,136.2
N,SM,QFIL,QUALITY FOILS (INDIA) LTD,47.15,44.85,44.85,44.85,44.85,44850,1000,N, ,1,85.75,44.85
N,SM,QMSMEDI,QMS MEDICAL ALLIED S LTD,78,74,77,73.05,76.45,670000,9000,N, ,9,114,68.95
N,EQ,QPOWER,QUALITY POWER ELEC EQUP L,834.55,820,827.35,781,796.75,678660376.3,848065,N, ,33595,1082,267.8
N,EQ,QUADFUTURE,QUADRANT FUTURE TEK LTD,300.05,300.05,300.05,283.5,285.75,76871173.1,267399,N, ,7374,604.75,248.55
N,SM,QUADPRO,QUADPRO ITES LIMITED,2.05,1.95,2.15,1.95,2,145200,72000,N, ,6,4.65,1.95
N,EQ,QUESS,QUESS CORP LIMITED,177.73,174.53,175,167.88,169.87,55214503.65,321857,N, ,6073,379.05,167.88
N,EQ,QUICKHEAL,QUICK HEAL TECH LTD,144.76,143.89,143.89,135,135.97,26564392.56,191274,N, ,3960,416.7,135
N,SM,QUICKTOUCH,QUICKTOUCH TECHNOLOGIES L,30.25,28.75,30.2,28.75,30.2,72600,2500,N, ,5,72,27.15
N,SM,QVCEL,QVC EXPORTS LIMITED,26.05,24.75,24.75,24.75,24.75,79200,3200,N, ,2,37,22.2
N,EQ,RACE,RACE ECO CHAIN LIMITED,102.58,106,106,96.01,97.79,3329211.62,32849,N, ,311,292,96.01
N,EQ,RACLGEAR,RACL GEARTECH LIMITED,1250.2,1220.2,1224.3,1144,1177.2,53594858.3,45680,N, ,4919,1691.9,703.8
N,EQ,RADAAN,RADAAN MEDIAWORKS (I) LTD,2.9,2.84,3,2.59,2.89,224880.21,79650,N, ,187,5.37,2.51
N,EQ,RADHIKAJWE,RADHIKA JEWELTECH LIMITED,57.75,57.46,57.47,54.9,55.35,10781120.14,192815,N, ,3472,111.5,54.9
N,EQ,RADIANTCMS,RADIANT CASH MGMT SER LTD,35.76,34.62,35.37,34,34.25,10125294.11,294096,N, ,1605,73.8,33.95
N,EQ,RADICO,RADICO KHAITAN LTD,2660.5,2650,2650.1,2552.4,2606.6,1034413847,399468,N, ,49326,3591.9,2200
N,EQ,RADIOCITY,MUSIC BROADCAST LIMITED,5.26,5.24,5.24,4.87,4.92,3577551.72,711189,N, ,631,11.5,4.87
N,SM,RADIOWALLA,RADIOWALLA NETWORK LTD,30.2,29,29,27.2,27.2,1834960,65600,N, ,37,87,27.2
N,EQ,RAILTEL,RAILTEL CORP OF IND LTD,271.5,270.15,271,251.15,253.3,339522222,1312012,N, ,34029,478.95,251.15
N,EQ,RAIN,RAIN INDUSTRIES LIMITED,108.91,107,107.57,102.5,102.86,410582092.7,3941660,N, ,17334,176,99.9
N,EQ,RAINBOW,RAINBOW CHILDRENS MED LTD,1114.3,1105,1113.4,1084,1106,242559224.8,220208,N, ,36722,1645.7,1084
N,SM,RAJINDLTD,RAJPUTANA INDUSTRIES LTD,64.8,60.35,64.8,60,63.7,1758525,28500,N, ,19,101.9,60
N,EQ,RAJMET,RAJNANDINI METAL LIMITED,3.45,3.42,3.51,3.33,3.35,1233114.19,364186,N, ,1060,7.12,3.33
N,EQ,RAJOOENG,RAJOO ENGINEERS LIMITED,55.89,54.95,55.86,51,51.33,40315084.55,767266,N, ,4552,145.88,51
N,SM,RAJPUTANA,RAJPUTANA BIODIESEL LTD,220,223.5,223.5,219.5,221.25,442500,2000,N, ,3,299,173.15
N,EQ,RAJRATAN,RAJRATAN GLOBAL WIRE LTD,370.65,365,365,341.6,347.2,28164662.3,80002,N, ,4765,540,260
N,EQ,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,28.31,29,29,24.65,25.91,3800492.67,146460,N, ,1533,52.98,24.65
N,EQ,RAJTV,RAJ TV NETWORK LTD,36.94,37.01,37.08,35.4,36.93,162345.13,4419,N, ,57,88.01,35.36
N,EQ,RALLIS,RALLIS INDIA LTD,238.65,238,238,226,227.95,60453849.5,262304,N, ,7569,385.9,196.78
N,EQ,RAMANEWS,SHREE RAMA NEWSPRINT LTD,32.98,32.9,33.9,29.1,30.01,10798925.16,347825,N, ,1871,44.78,27.05
N,EQ,RAMAPHO,RAMA PHOSPHATES LIMITED,115.83,112,114.76,105.14,107.07,10264249.28,94797,N, ,1940,217.19,80.85
N,EQ,RAMASTEEL,RAMA STEEL TUBES LIMITED,5.41,5.38,5.38,4.44,4.58,253114143.2,53817824,N, ,34837,14.9,4.44
N,EQ,RAMCOCEM,THE RAMCO CEMENTS LIMITED,925.2,920,924.9,860.1,867.4,347311184.3,393809,N, ,22812,1214.5,844.75
N,EQ,RAMCOIND,RAMCO INDUSTRIES LIMITED,259.25,254,254,235.35,240.1,17247398.45,70784,N, ,2769,398.05,215
N,EQ,RAMCOSYS,RAMCO SYSTEMS LTD.,394.7,394.5,394.5,368.75,370.75,27150064.65,72230,N, ,3956,682.35,303.1
N,EQ,RAMKY,RAMKY INFRA LTD,463.55,461,461,441,446.85,35252777.55,78859,N, ,2693,705,403.35
N,EQ,RAMRAT,RAM RATNA WIRES LIMITED,307.55,309,309,296,298.45,26547834.2,88309,N, ,3140,785.95,268
N,EQ,RANASUG,RANA SUGARS LTD.,11.62,11.24,11.62,10.6,10.8,5193795.69,472148,N, ,1916,17.9,10.21
N,EQ,RANEHOLDIN,RANE HOLDINGS LIMITED,1066,1053.8,1065.1,990.7,1029.4,41140766.9,40302,N, ,2667,1798,990.7
N,SM,RAPIDFLEET,RAPID FLEET MGT SERVICE L,175.05,174.9,175,174.9,175,209940,1200,N, ,2,229,171
N,SM,RAPPID,RAPPID VALVES (INDIA) LTD,260.75,260.4,265,231.15,255,2090250,8400,N, ,13,384.9,215.2
N,EQ,RATEGAIN,RATEGAIN TRAVEL TECHN LTD,481.6,478.3,478.3,460.05,466.75,162351686.3,347428,N, ,14550,741.6,412.85
N,EQ,RATNAMANI,RATNAMANI MET & TUB LTD.,2310.8,2311,2311,2160,2166.5,44679209.7,20307,N, ,5525,3050,1936.5
N,EQ,RATNAVEER,RATNAVEER PRECISION ENG L,139.68,138.15,139.33,133.06,133.72,68474562.64,507538,N, ,5981,177,115.99
N,EQ,RAYMOND,RAYMOND LTD,372.95,361.75,365.2,345.2,347.55,198240815.6,562589,N, ,17643,783.9,343.15
N,EQ,RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,869.2,859,859,775,781.55,164698342.7,204924,N, ,17522,1411.9,727
N,EQ,RAYMONDREL,RAYMOND REALTY LIMITED,416.5,415,415,369.9,374.6,126772807.7,328257,N, ,11472,1050,349
N,EQ,RBA,RESTAURANT BRAND ASIA LTD,61.13,61,61.1,59.15,59.55,133686469.2,2234106,N, ,6233,89.5,59.15
N,EQ,RBLBANK,RBL BANK LIMITED,297.25,294.1,294.1,287.4,289.3,762443130.2,2624912,N, ,25685,340.4,164.41
N,SM,RBMINFRA,RBM INFRACON LIMITED,327,315.05,326.9,308,314.5,10964380,34800,N, ,85,524.8,296.55
N,SM,RBS,RAMDEVBABA SOLVENT LTD,81.55,80,80,70,71,9151240,124800,N, ,67,143,58.8
N,EQ,RBZJEWEL,RBZ JEWELLERS LIMITED,113.85,114,114,108.55,110.93,10400525.96,93741,N, ,2563,179,108.55
N,SM,RCDL,RAJGOR CASTOR DERIVATI L,19.8,20.3,20.4,20.3,20.4,243900,12000,N, ,2,30.85,16.5
N,EQ,RCF,RASHTRIYA CHEMICALS & FER,116.61,115.1,115.3,109.55,110.04,226094670.5,2032306,N, ,21716,166.5,108.46
N,SM,READYMIX,READYMIX CONSTRU MACHI L,77.15,73.5,84.85,73.5,80.65,8114000,100000,N, ,18,175,69.1
N,EQ,REDINGTON,REDINGTON LIMITED,217.35,215,215,203.55,205.9,572244495.6,2760465,N, ,41435,334.8,176.94
N,EQ,REDTAPE,REDTAPE LIMITED,117.2,116.1,116.37,111,112.62,30672127.96,269365,N, ,6929,167.97,107.53
N,EQ,REFEX,REFEX INDUSTRIES LIMITED,200.53,198,199.24,188,189.11,117622342.4,610978,N, ,8754,534,188
N,SM,REFRACTORY,REFRACTORY SHAPES LIMITED,32.7,31.65,31.9,31.1,31.1,1193750,38000,N, ,24,72.9,30.55
N,EQ,REGAAL,REGAAL RESOURCES LIMITED,69.95,69.75,69.75,66.46,66.46,25501787.59,381086,N, ,1976,145.7,57.27
N,EQ,REGENCERAM,REGENCY CERAMICS LTD.,41.09,37.61,40.49,37.61,37.97,170122.9,4464,N, ,94,57.69,35.31
N,EQ,RELAXO,RELAXO FOOT LTD.,273.95,270,270.8,251.6,254.85,55979098.2,216062,N, ,13996,526,251.6
N,EQ,RELCHEMQ,RELIANCE CHEMOTEX IND LTD,113.53,115.2,117.99,113,114.75,764573.31,6650,N, ,197,214,108.45
N,EQ,RELIABLE,RELIABLE DATA SERVICE LTD,121.76,121.76,121.76,112,113.3,5145093.43,44708,N, ,714,175,63.7
N,EQ,RELIGARE,RELIGARE ENTER. LTD.,215.94,214,214.38,199.9,201.11,569193681.5,2734926,N, ,30438,295,196.51
N,EQ,RELTD,RAVINDRA ENERGY LIMITED,132.03,131,131.43,122.2,123.55,10183428.17,81299,N, ,1672,191.77,93.41
N,EQ,REMSONSIND,REMSONS INDUSTRIES LTD,86.31,86,86.31,80.18,80.74,18390835.91,223045,N, ,2588,157,80.18
N,SM,REMUS,REMUS PHARMACEUTICALS L,650.3,620,634.9,602,606.8,3377975,5500,N, ,39,2290,580
N,EQ,RENUKA,SHREE RENUKA SUGARS LTD,24.87,24.8,24.86,23.45,24.11,197700267.5,8175487,N, ,26723,35.85,22.85
N,EQ,REPCOHOME,REPCO HOME FINANCE LTD,351.15,348,349.15,333.6,336.6,83186965.05,244257,N, ,3033,464.45,315.2
N,EQ,REPL,RUDRABHISHEK ENTERP LTD,70.44,69.86,69.86,62,63.1,3799974.97,58676,N, ,705,237.81,62
N,EQ,REPRO,REPRO INDIA LIMITED,366.1,358.8,364.65,344.55,346.6,4986695.15,14170,N, ,1009,627,344.55
N,EQ,RESPONIND,RESPONSIVE INDUSTRIES LTD,152.12,149.46,150.8,138.92,140.12,52706338.76,365940,N, ,3951,251,138.92
N,EQ,RETAIL,JHS SVENDGAARD RETAIL V L,19.13,19.17,19.3,16.8,17.87,280160.79,15540,N, ,165,44.45,16.8
N,SM,REXPIPES,REX PIPES AND CABLES LTD,197,187.15,196,187.15,196,9571200,51000,N, ,14,208,57
N,SM,REXPRO,REXPRO ENTERPRISES LTD,42.25,40.8,40.8,40.15,40.15,202650,5000,N, ,5,107.95,39
N,EQ,RGL,RENAISSANCE GLOBAL LTD,93.49,92.62,92.62,85,86.18,204504531.7,2323288,N, ,9646,147.9,85
N,EQ,RHETAN,RHETAN TMT LIMITED,25.01,25,25.01,24.1,24.37,80395834.44,3292267,N, ,1961,27.69,20.32
N,EQ,RHIM,RHI MAGNESITA INDIA LTD,370.35,362.25,368,336.2,340.6,95706510.25,273573,N, ,13151,547.9,336.2
N,EQ,RHL,ROBUST HOTELS LIMITED,173.65,174.52,174.52,164,164.93,1027075.39,6132,N, ,245,314,164
N,EQ,RICOAUTO,RICO AUTO INDUSTRIES LTD,109.18,108.39,108.39,102.1,103.02,126945093,1217719,N, ,7569,142.4,54
N,EQ,RIIL,RELIANCE INDUSTRIAL INFRA,715,688,708.9,646.05,659.05,161400923.4,237867,N, ,10604,1047.9,626.3
N,SM,RILINFRA,RACHANA INFRA LTD,37.75,38.45,38.45,34.05,35.75,1050075,29500,N, ,115,53.9,27.6
N,EQ,RISHABH,RISHABH INSTRUMENTS LTD,387.65,389.55,399.95,360,362.65,11897626.85,32259,N, ,1588,490,207.11
N,EQ,RITCO,RITCO LOGISTICS LIMITED,196.41,193.45,194.39,185,186,9144818.98,48283,N, ,1136,317.95,183.27
N,EQ,RITES,RITES LIMITED,191.56,191.01,192,182.25,183.98,173710344.7,936764,N, ,25690,316,182.25
N,EQ,RKDL,RAVI KUMAR DIST. LTD.,18.67,18.8,19.14,17.06,17.24,621029.82,34841,N, ,491,34.58,16.3
N,EQ,RKEC,RKEC PROJECTS LIMITED,34.24,33.98,33.98,31.05,31.67,2196278.67,69097,N, ,694,89.99,31.05
N,EQ,RKFORGE,RAMKRISHNA FORGINGS LTD,499.6,497.55,497.55,460.15,462.7,242697794.9,514309,N, ,20558,862.6,460.15
N,EQ,RKSWAMY,R K SWAMY LIMITED,86.17,85,85.74,76.11,78.65,10104465.5,124810,N, ,1485,248.04,76.11
N,EQ,RMDRIP,R M DRIP & SPRINK SYS LTD,42.85,44,44,40.71,40.71,205313613.9,4913014,N, ,10084,807.45,36.05
N,EQ,RML,RANE (MADRAS) LIMITED,723.85,710,730.5,675.8,684.65,13603137.1,19588,N, ,1457,1049,585
N,SM,RNFI,RNFI SERVICES LIMITED,261,258,258,240,252.1,13597350,54600,N, ,56,404,205
N,SM,RNPL,RENOL POLYCHEM LIMITED,139.75,141.7,141.7,134.05,136,2450100,18000,N, ,11,158,69
N,EQ,ROHLTD,ROYAL ORCHID HOTELS LTD,313.65,305.45,317.6,285.35,289.35,31532213.3,106525,N, ,3405,593.4,285.35
N,EQ,ROLEXRINGS,ROLEX RINGS LIMITED,119.14,117,117,111.1,112.4,50604542.34,443351,N, ,6982,1660,99.79
N,EQ,ROML,RAJ OIL MILLS LIMITED,43.5,44.37,44.37,42.06,42.33,46588.82,1100,N, ,44,73.8,40.16
N,EQ,ROSSARI,ROSSARI BIOTECH LIMITED,411.35,405,408.75,385,388.75,33658601.45,85114,N, ,4031,766,385
N,EQ,ROSSELLIND,ROSSELL INDIA LIMITED,46.85,46.85,46.85,44.5,45.39,2600858.16,57554,N, ,650,87.1,40
N,EQ,ROSSTECH,ROSSELL TECHSYS LIMITED,720.1,702.6,715,663.65,673.9,29189041.45,42750,N, ,2397,840,277.05
N,EQ,ROTO,ROTO PUMPS LIMITED,56.67,56.54,56.54,52.21,52.81,24940047.57,463623,N, ,3283,310.25,52.21
N,EQ,ROUTE,ROUTE MOBILE LIMITED,468,460,462,443,445.45,110945125.3,247101,N, ,8397,1158,443
N,SM,ROXHITECH,ROX HI TECH LIMITED,30.4,29.75,30,27.05,27.75,1580400,56000,N, ,33,57.45,27
N,SM,ROYALARC,ROYAL ARC ELECTRODES LTD,150,149,149,145,145,352800,2400,N, ,2,187.8,126.5
N,EQ,RPEL,RAGHAV PRODUCTIVITY ENH L,642.6,645.85,645.85,583.5,591.75,60349249.75,99450,N, ,3770,1065.5,479.05
N,EQ,RPGLIFE,RPG LIFE SCIENCES LTD,1879.7,1870,1879.5,1733,1744,24516173,13786,N, ,2045,2725,1733
N,EQ,RPOWER,RELIANCE POWER LTD.,22.62,22.55,22.55,20.8,20.97,1122040536,52461895,N, ,70943,76.49,20.8
N,EQ,RPPINFRA,R.P.P INFRA PROJECTS LTD,67.53,67.5,67.5,61.5,62.2,9487686.15,149973,N, ,2120,179.4,61.5
N,EQ,RPPL,RAJSHREE POLYPACK LTD,15.4,15.47,15.47,15,15,907113.19,60074,N, ,307,29.34,15
N,EQ,RPSGVENT,RPSG VENTURES LIMITED,604,596.1,596.3,551.9,559.85,27711835.95,48534,N, ,2231,1027,551.9
N,EQ,RPTECH,RASHI PERIPHERALS LIMITED,342.35,337.2,346.65,333,342.1,36536886.4,107593,N, ,2214,408.7,260.8
N,EQ,RRKABEL,R R KABEL LIMITED,1391.4,1379.8,1380,1311.1,1316.1,176026489.2,132378,N, ,12523,1578.2,864.05
N,EQ,RSL,RAJPUTANA STAINLESS LTD,114.13,114.74,115.67,105.62,108.11,141878108,1276138,N, ,14954,122.1,105.62
N,EQ,RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,27.39,27.63,27.63,25.02,25.91,4897172.2,187326,N, ,754,91.65,25.02
N,EQ,RSWM,RSWM LIMITED,132.36,131.7,131.7,120.69,127.33,12807850.26,101293,N, ,1798,191.49,120.69
N,EQ,RSYSTEMS,R SYS INTERNATIONAL LTD,264.15,260,260,249.45,251.95,99049932.6,391120,N, ,7049,496.9,249.45
N,EQ,RTNINDIA,RATTANINDIA ENT LIMITED,26.71,26.62,26.62,25.33,25.7,68507008.02,2642443,N, ,11491,69.7,24.4
N,EQ,RTNPOWER,RATTANINDIA POWER LIMITED,8.31,8.2,8.2,7.85,7.92,157058210.2,19614858,N, ,18932,16.92,7.66
N,EQ,RUBFILA,RUBFILA INTERNATIONAL LTD,61.07,60.01,61.1,59.01,59.53,1789455,29873,N, ,366,92.2,59.01
N,EQ,RUBICON,RUBICON RESEARCH LIMITED,782.95,771.2,775,758.3,767.4,80757122.7,105568,N, ,8589,822,570.75
N,EQ,RUBYMILLS,THE RUBY MILLS LTD,201.05,199.07,201.05,197.61,199.7,6595932.51,33037,N, ,771,269,169.02
N,EQ,RUCHINFRA,RUCHI INFRASTRUCTURE LTD,4.96,4.96,5.14,4.7,4.85,423543.27,85926,N, ,445,10.89,4.67
N,EQ,RUCHIRA,RUCHIRA PAPERS LIMITED,102.93,103.9,103.9,99.9,100.53,3971356.1,39452,N, ,463,173,96.8
N,EQ,RUDRA,RUDRA GLOBAL INFRA PROD L,16.13,16,16.98,15.37,15.55,1198298.59,75490,N, ,441,29.7,15.37
N,SM,RULKA,RULKA ELECTRICALS LIMITED,87.55,86,86,86,86,51600,600,N, ,2,196.95,85
N,EQ,RUPA,RUPA & COMPANY LTD,123.93,122.5,122.78,116.1,117.89,34164624.74,287488,N, ,3181,232.9,116.1
N,EQ,RUSHIL,RUSHIL DECOR LIMITED,15.54,15.65,16.99,15.01,15.66,14793630.23,943126,N, ,2103,33.99,15
N,EQ,RUSTOMJEE,KEYSTONE REALTORS LIMITED,375.05,365,373,358.8,370.65,15100760.95,41164,N, ,1822,697,358.8
N,EQ,RVHL,RAVINDER HEIGHTS LIMITED,35.13,34.1,36.49,32.11,33.22,2234463.91,66420,N, ,751,71.36,32.11
